Entity	QRank	person	personLabel	dob
Q20712012	192	http://www.wikidata.org/entity/Q20712012	Arthur George Green	1864.0
Q42614982	192	http://www.wikidata.org/entity/Q42614982	Andrew Graffin	1977.0
Q61751862	192	http://www.wikidata.org/entity/Q61751862	George Joy	1896.0
Q64291039	192	http://www.wikidata.org/entity/Q64291039	Marc Spelmann	1972.0
Q86206022	192	http://www.wikidata.org/entity/Q86206022	Joan Temple	1887.0
Q2641525	191	http://www.wikidata.org/entity/Q2641525	Alex Ward	1974.0
Q5544236	191	http://www.wikidata.org/entity/Q5544236	George Sallis	1971.0
Q18015449	191	http://www.wikidata.org/entity/Q18015449	Ad Wheeler	1899.0
Q19335462	191	http://www.wikidata.org/entity/Q19335462	Frances Dickinson	1755.0
Q59655934	191	http://www.wikidata.org/entity/Q59655934	Johnny Ould	1940.0
Q71099686	191	http://www.wikidata.org/entity/Q71099686	Noni Franklin-Tong	1961.0
Q5200898	190	http://www.wikidata.org/entity/Q5200898	Cyril Toulose	1923.0
Q17416358	190	http://www.wikidata.org/entity/Q17416358	Samuel Clegg	1814.0
Q20876055	190	http://www.wikidata.org/entity/Q20876055	Thomas Canty	1854.0
Q33103825	190	http://www.wikidata.org/entity/Q33103825	Christophe Eagleton	1982.0
Q47411544	190	http://www.wikidata.org/entity/Q47411544	Brian Fentiman	1950.0
Q99308294	190	http://www.wikidata.org/entity/Q99308294	Daniel Casimir	2000.0
Q4978256	189	http://www.wikidata.org/entity/Q4978256	Bruce Sayers	1928.0
Q5217947	189	http://www.wikidata.org/entity/Q5217947	Daniel Lionel Hanington	1921.0
Q7793512	189	http://www.wikidata.org/entity/Q7793512	T. R. H. Thomson	1813.0
Q8012336	189	http://www.wikidata.org/entity/Q8012336	William Hill	1896.0
Q44412160	189	http://www.wikidata.org/entity/Q44412160	Ferdinand Quentin Dulcken	1837.0
Q47437418	189	http://www.wikidata.org/entity/Q47437418	Samuel Anderson	1839.0
Q96377857	189	http://www.wikidata.org/entity/Q96377857	Felix Harold White	1884.0
Q120189220	189	http://www.wikidata.org/entity/Q120189220	Robbie Lee	2005.0
Q639253	188	http://www.wikidata.org/entity/Q639253	Henry Lionel Lawrence	1908.0
Q4786694	188	http://www.wikidata.org/entity/Q4786694	Archie Granot	1946.0
Q4798315	188	http://www.wikidata.org/entity/Q4798315	Arthur Comfort	1864.0
Q5479937	188	http://www.wikidata.org/entity/Q5479937	Francis Adrian Wilson	1874.0
Q6112273	188	http://www.wikidata.org/entity/Q6112273	Jack Easter	1907.0
Q6551695	188	http://www.wikidata.org/entity/Q6551695	Linda Joy Stern	1941.0
Q15999101	188	http://www.wikidata.org/entity/Q15999101	Maurice Codner	1888.0
Q16065455	188	http://www.wikidata.org/entity/Q16065455	William Wood Deane	1825.0
Q20687600	188	http://www.wikidata.org/entity/Q20687600	Trevor Williams	1929.0
Q28600131	188	http://www.wikidata.org/entity/Q28600131	Henry Whitfield	1619.0
Q111418051	188	http://www.wikidata.org/entity/Q111418051	Dora Herxheimer	1884.0
Q1818057	187	http://www.wikidata.org/entity/Q1818057	Lennie Felix	1920.0
Q4911039	187	http://www.wikidata.org/entity/Q4911039	Bill Stroud	1919.0
Q7358331	187	http://www.wikidata.org/entity/Q7358331	Roger Hetherington	1908.0
Q15485995	187	http://www.wikidata.org/entity/Q15485995	M. C. Oliver	1886.0
Q15994498	187	http://www.wikidata.org/entity/Q15994498	John Henderson	1797.0
Q16189031	187	http://www.wikidata.org/entity/Q16189031	Glenn Ellis	1957.0
Q21117702	187	http://www.wikidata.org/entity/Q21117702	Henry Walter	1786.0
Q21461926	187	http://www.wikidata.org/entity/Q21461926	John Howlin	1941.0
Q3806736	186	http://www.wikidata.org/entity/Q3806736	James Talmage White	1833.0
Q7793867	186	http://www.wikidata.org/entity/Q7793867	Thomas Selby Egan	1814.0
Q19630212	186	http://www.wikidata.org/entity/Q19630212	Laurence Henderson	1928.0
Q23303388	186	http://www.wikidata.org/entity/Q23303388	Nell Regan	1969.0
Q31202454	186	http://www.wikidata.org/entity/Q31202454	Alan Incell Riley	1898.0
Q93337587	186	http://www.wikidata.org/entity/Q93337587	Fiona van Tuyll	1964.0
Q1108713	185	http://www.wikidata.org/entity/Q1108713	Colin Walker	1956.0
Q5081991	185	http://www.wikidata.org/entity/Q5081991	Charles Reuben Ryley	1752.0
Q5486990	185	http://www.wikidata.org/entity/Q5486990	Frank Guthrie	1869.0
Q15998494	185	http://www.wikidata.org/entity/Q15998494	Pickles Douglas	1886.0
Q16013628	185	http://www.wikidata.org/entity/Q16013628	George Gomme	1910.0
Q16842301	185	http://www.wikidata.org/entity/Q16842301	Abraham Ragueneau	1623.0
Q17070220	185	http://www.wikidata.org/entity/Q17070220	William Norris	1795.0
Q30056693	185	http://www.wikidata.org/entity/Q30056693	Stephen Clissold	1825.0
Q52197159	185	http://www.wikidata.org/entity/Q52197159	Diana Josephson	1936.0
Q99611651	185	http://www.wikidata.org/entity/Q99611651	Chris Aistrop	1947.0
Q8004145	184	http://www.wikidata.org/entity/Q8004145	William Adams	1772.0
Q15989764	184	http://www.wikidata.org/entity/Q15989764	Hugh Gurling	1950.0
Q16043523	184	http://www.wikidata.org/entity/Q16043523	Edward Lamb	1828.0
Q17275716	184	http://www.wikidata.org/entity/Q17275716	Robert Mowat	1823.0
Q27063058	184	http://www.wikidata.org/entity/Q27063058	Jeffery Edwards	1945.0
Q27838001	184	http://www.wikidata.org/entity/Q27838001	Alfred Young	1936.0
Q52555678	184	http://www.wikidata.org/entity/Q52555678	Paul A. Kaufman	1964.0
Q56072148	184	http://www.wikidata.org/entity/Q56072148	Bernard Ginsborg	2000.0
Q56247830	184	http://www.wikidata.org/entity/Q56247830	James E. G. Zetzel	1947.0
Q61061820	184	http://www.wikidata.org/entity/Q61061820	Ann Saunders	1930.0
Q98762422	184	http://www.wikidata.org/entity/Q98762422	Hilary Hennes	1919.0
Q5359036	183	http://www.wikidata.org/entity/Q5359036	Georgina Moffat	1989.0
Q5403207	183	http://www.wikidata.org/entity/Q5403207	Ethel Scarborough	1880.0
Q7964264	183	http://www.wikidata.org/entity/Q7964264	Walter Bateman	1826.0
Q18577255	183	http://www.wikidata.org/entity/Q18577255	Winifred Austin	1873.0
Q21537276	183	http://www.wikidata.org/entity/Q21537276	Elizabeth Laurie (Bessie) Rees	1865.0
Q62634933	183	http://www.wikidata.org/entity/Q62634933	Sir Henry Davison	1805.0
Q1101072	182	http://www.wikidata.org/entity/Q1101072	Cliff Adams	1923.0
Q18159718	182	http://www.wikidata.org/entity/Q18159718	William Simmonds Chatterley	1787.0
Q20713434	182	http://www.wikidata.org/entity/Q20713434	Muriel Sharp	1953.0
Q22004665	182	http://www.wikidata.org/entity/Q22004665	Paul Gregory	1968.0
Q5536503	181	http://www.wikidata.org/entity/Q5536503	George Augustus Simcox	1841.0
Q6119240	181	http://www.wikidata.org/entity/Q6119240	Jacob Schnebbelie	1760.0
Q7364594	181	http://www.wikidata.org/entity/Q7364594	Rona Murray	1924.0
Q15989949	181	http://www.wikidata.org/entity/Q15989949	John Davies	1679.0
Q18516693	181	http://www.wikidata.org/entity/Q18516693	Leonard de Koningh	1810.0
Q23902236	181	http://www.wikidata.org/entity/Q23902236	Colin Daley	1975.0
Q24035186	181	http://www.wikidata.org/entity/Q24035186	Robert Böninger	1869.0
Q66457150	181	http://www.wikidata.org/entity/Q66457150	Caroline Sylvia Gabriel	1912.0
Q68557758	181	http://www.wikidata.org/entity/Q68557758	Christopher F. E. Pare	1959.0
Q107624464	181	http://www.wikidata.org/entity/Q107624464	Alison Rusher	1996.0
Q2846668	180	http://www.wikidata.org/entity/Q2846668	Andrew MacLean	1966.0
Q7795223	180	http://www.wikidata.org/entity/Q7795223	Thomas Wilson	1837.0
Q17388225	180	http://www.wikidata.org/entity/Q17388225	Stanley Butler	1910.0
Q18813186	180	http://www.wikidata.org/entity/Q18813186	Edith Batten	1905.0
Q18910724	180	http://www.wikidata.org/entity/Q18910724	Katherine Mary Dalton Renoir	1882.0
Q20146200	180	http://www.wikidata.org/entity/Q20146200	Dorothy Marshall	1861.0
Q21415812	180	http://www.wikidata.org/entity/Q21415812	Karl Taupitz	1898.0
Q23989260	180	http://www.wikidata.org/entity/Q23989260	Florence Abrahamson	1877.0
Q58331995	180	http://www.wikidata.org/entity/Q58331995	Harry Henning	1903.0
Q83867694	180	http://www.wikidata.org/entity/Q83867694	Julia Farrer	1950.0
Q4786554	179	http://www.wikidata.org/entity/Q4786554	Archibald Willis	1842.0
Q5933516	179	http://www.wikidata.org/entity/Q5933516	John Parkin	1873.0
Q16063281	179	http://www.wikidata.org/entity/Q16063281	John W. Anson	1817.0
Q16669593	179	http://www.wikidata.org/entity/Q16669593	Dennis John Andrew Phillips	1924.0
Q22112358	179	http://www.wikidata.org/entity/Q22112358	Roger L. Blackman	1941.0
Q66011845	179	http://www.wikidata.org/entity/Q66011845	Brian Whelan	1939.0
Q1415945	178	http://www.wikidata.org/entity/Q1415945	George Raymond Satchler	1926.0
Q3638885	178	http://www.wikidata.org/entity/Q3638885	Bert Angeles	1875.0
Q4647447	178	http://www.wikidata.org/entity/Q4647447	A.W. Weedon	1838.0
Q5493391	178	http://www.wikidata.org/entity/Q5493391	François Roettiers	1685.0
Q6130446	178	http://www.wikidata.org/entity/Q6130446	James Buckley	1770.0
Q7350521	178	http://www.wikidata.org/entity/Q7350521	Robert Tyrwhitt	1735.0
Q7648790	178	http://www.wikidata.org/entity/Q7648790	Susanne McCarthy	1949.0
Q7660087	178	http://www.wikidata.org/entity/Q7660087	Sydney Paxton	1860.0
Q7966450	178	http://www.wikidata.org/entity/Q7966450	Walter Woods Johnston	1839.0
Q11716797	178	http://www.wikidata.org/entity/Q11716797	James Stopford, 6th Earl of Courtown	1853.0
Q18009157	178	http://www.wikidata.org/entity/Q18009157	Francis Norman	1830.0
Q18559684	178	http://www.wikidata.org/entity/Q18559684	Alfred Day	1810.0
Q19325948	178	http://www.wikidata.org/entity/Q19325948	Henry Raphael	1832.0
Q19325977	178	http://www.wikidata.org/entity/Q19325977	William Bainbridge Reynolds	1855.0
Q21538111	178	http://www.wikidata.org/entity/Q21538111	George Dashwood	1806.0
Q119887405	178	http://www.wikidata.org/entity/Q119887405	Neil Cockle	1953.0
Q5607511	177	http://www.wikidata.org/entity/Q5607511	Grenville Cole	1859.0
Q6141473	177	http://www.wikidata.org/entity/Q6141473	James Proctor	1892.0
Q6242505	177	http://www.wikidata.org/entity/Q6242505	John Kashdan	1917.0
Q15998974	177	http://www.wikidata.org/entity/Q15998974	Harry Mileham	1873.0
Q18762061	177	http://www.wikidata.org/entity/Q18762061	Raphael West	1766.0
Q29642719	177	http://www.wikidata.org/entity/Q29642719	David  Galton	1922.0
Q56418988	177	http://www.wikidata.org/entity/Q56418988	Mary Hobhouse	1864.0
Q67777095	177	http://www.wikidata.org/entity/Q67777095	Geoff Laws	1956.0
Q105687625	177	http://www.wikidata.org/entity/Q105687625	Mathæus Bech	1995.0
Q5672367	176	http://www.wikidata.org/entity/Q5672367	Harry Silk	1916.0
Q6525515	176	http://www.wikidata.org/entity/Q6525515	Leonard Lowry	1884.0
Q7360361	176	http://www.wikidata.org/entity/Q7360361	Roland Nelson	1881.0
Q7821847	176	http://www.wikidata.org/entity/Q7821847	Tony Bartlett	1955.0
Q17364136	176	http://www.wikidata.org/entity/Q17364136	Carlos Sancha	1920.0
Q55099609	176	http://www.wikidata.org/entity/Q55099609	Otie Chew Becker	1880.0
Q60441278	176	http://www.wikidata.org/entity/Q60441278	Cyril J. Bergtheil	1878.0
Q92729794	176	http://www.wikidata.org/entity/Q92729794	Kate Welton Hogg	1869.0
Q4681723	175	http://www.wikidata.org/entity/Q4681723	Adelaide Hicks	1845.0
Q5672445	175	http://www.wikidata.org/entity/Q5672445	Harry Smith	1890.0
Q7787475	175	http://www.wikidata.org/entity/Q7787475	Thomas Battam	1810.0
Q25495685	175	http://www.wikidata.org/entity/Q25495685	Ben Oyserman	1912.0
Q27966803	175	http://www.wikidata.org/entity/Q27966803	Keith St. John	1937.0
Q37268587	175	http://www.wikidata.org/entity/Q37268587	William D. Furley	1953.0
Q40851420	175	http://www.wikidata.org/entity/Q40851420	Catherine Flanagan	1892.0
Q98022088	175	http://www.wikidata.org/entity/Q98022088	Nora England	1887.0
Q3161476	174	http://www.wikidata.org/entity/Q3161476	James Watson Bain	1875.0
Q5230113	174	http://www.wikidata.org/entity/Q5230113	Dave Williams	1989.0
Q6834385	174	http://www.wikidata.org/entity/Q6834385	Michael Sichel	1934.0
Q9322781	174	http://www.wikidata.org/entity/Q9322781	Rosemary Ferguson	1964.0
Q15627080	174	http://www.wikidata.org/entity/Q15627080	Agnes Muriel Clay	1878.0
Q16043465	174	http://www.wikidata.org/entity/Q16043465	John Cahill	1841.0
Q17322342	174	http://www.wikidata.org/entity/Q17322342	Hubert Eisdell	1882.0
Q50288382	174	http://www.wikidata.org/entity/Q50288382	Anna Asheshov	1941.0
Q50376745	174	http://www.wikidata.org/entity/Q50376745	Charlach Mackintosh	1935.0
Q65029153	174	http://www.wikidata.org/entity/Q65029153	Patrick Godfrey	1946.0
Q93877376	174	http://www.wikidata.org/entity/Q93877376	Doris Crane	1911.0
Q96473703	174	http://www.wikidata.org/entity/Q96473703	Eli Fuller	1972.0
Q96602723	174	http://www.wikidata.org/entity/Q96602723	Paul Denniker	1897.0
Q2856951	173	http://www.wikidata.org/entity/Q2856951	Antoine Édouard Herman	1785.0
Q5076243	173	http://www.wikidata.org/entity/Q5076243	Charles Christian Reisen	1680.0
Q5241112	173	http://www.wikidata.org/entity/Q5241112	David William Coleman	1881.0
Q5487926	173	http://www.wikidata.org/entity/Q5487926	Frank Leslie	1841.0
Q7412449	173	http://www.wikidata.org/entity/Q7412449	Samuel Rawle	1770.0
Q15996918	173	http://www.wikidata.org/entity/Q15996918	John DeGruchy	1860.0
Q17626801	173	http://www.wikidata.org/entity/Q17626801	Joseph C. Hibson	1843.0
Q18411896	173	http://www.wikidata.org/entity/Q18411896	Gareth Williams	1968.0
Q21536555	173	http://www.wikidata.org/entity/Q21536555	Martha Turner	1839.0
Q1722141	172	http://www.wikidata.org/entity/Q1722141	Oliver Ho	1974.0
Q5240533	172	http://www.wikidata.org/entity/Q5240533	David Turquand-Young	1904.0
Q5498282	172	http://www.wikidata.org/entity/Q5498282	Frederick Lincoln Siddons	1864.0
Q5546280	172	http://www.wikidata.org/entity/Q5546280	George Wilks	1911.0
Q18575921	172	http://www.wikidata.org/entity/Q18575921	Ann Nelson	1775.0
Q18917565	172	http://www.wikidata.org/entity/Q18917565	Thomas Watson	1750.0
Q19876898	172	http://www.wikidata.org/entity/Q19876898	George David Payne	1853.0
Q21461716	172	http://www.wikidata.org/entity/Q21461716	Oswald Moser	1874.0
Q104901534	172	http://www.wikidata.org/entity/Q104901534	W.S. Burke	1861.0
Q117287855	172	http://www.wikidata.org/entity/Q117287855	Ludmilla Balfour	1952.0
Q7787387	171	http://www.wikidata.org/entity/Q7787387	Thomas Barker	1799.0
Q12326662	171	http://www.wikidata.org/entity/Q12326662	Merete Bodelsen	1907.0
Q16931119	171	http://www.wikidata.org/entity/Q16931119	Edward Abdy Fellowes	1895.0
Q20737994	171	http://www.wikidata.org/entity/Q20737994	Brian Norford	1932.0
Q23018896	171	http://www.wikidata.org/entity/Q23018896	Clement Alexander Edwards	1812.0
Q28092369	171	http://www.wikidata.org/entity/Q28092369	Ted Hayward	1924.0
Q38132656	171	http://www.wikidata.org/entity/Q38132656	Frederic Goldsmith	1818.0
Q55192638	171	http://www.wikidata.org/entity/Q55192638	Sarah Wewitzer	1750.0
Q55615811	171	http://www.wikidata.org/entity/Q55615811	Kenneth Cross (physiologist)	1916.0
Q81922986	171	http://www.wikidata.org/entity/Q81922986	Max Bird-Ridnell	1977.0
Q92899014	171	http://www.wikidata.org/entity/Q92899014	Tricia Gardiner	1935.0
Q5129041	170	http://www.wikidata.org/entity/Q5129041	Claude Taylor	1880.0
Q5341606	170	http://www.wikidata.org/entity/Q5341606	Edward Arthur Lancaster	1860.0
Q5536719	170	http://www.wikidata.org/entity/Q5536719	George Barlow	1847.0
Q15436557	170	http://www.wikidata.org/entity/Q15436557	Tully Kingdon	1835.0
Q16750817	170	http://www.wikidata.org/entity/Q16750817	Ernest Chambers	1882.0
Q16856527	170	http://www.wikidata.org/entity/Q16856527	Albert Landseer	1829.0
Q28790166	170	http://www.wikidata.org/entity/Q28790166	Brian Lecomber	1945.0
Q39075530	170	http://www.wikidata.org/entity/Q39075530	Jack Kroll	1885.0
Q3241895	169	http://www.wikidata.org/entity/Q3241895	Lionel Lee	1917.0
Q3796741	169	http://www.wikidata.org/entity/Q3796741	Imogen Morris Clarke	1992.0
Q5343794	169	http://www.wikidata.org/entity/Q5343794	Edward John Rudge	1792.0
Q5344615	169	http://www.wikidata.org/entity/Q5344615	Edward Newman Fuller	1888.0
Q6239444	169	http://www.wikidata.org/entity/Q6239444	John Hobbs	1920.0
Q7792677	169	http://www.wikidata.org/entity/Q7792677	Thomas Nash	1891.0
Q11710890	169	http://www.wikidata.org/entity/Q11710890	Ian Sinfield	1934.0
Q15996090	169	http://www.wikidata.org/entity/Q15996090	Frederick Habberfield	1895.0
Q16062810	169	http://www.wikidata.org/entity/Q16062810	Henry Scharf	1822.0
Q16067993	169	http://www.wikidata.org/entity/Q16067993	Reginald Redman	1892.0
Q26837204	169	http://www.wikidata.org/entity/Q26837204	Lugonzo Ligamy	1992.0
Q27031768	169	http://www.wikidata.org/entity/Q27031768	Cyril Hegnauer	1921.0
Q50946357	169	http://www.wikidata.org/entity/Q50946357	Kace Bartley	1997.0
Q53836212	169	http://www.wikidata.org/entity/Q53836212	William Charles Forrest	1819.0
Q85873141	169	http://www.wikidata.org/entity/Q85873141	José Correia de Sá e Benevides Velasco da Câmara	1830.0
Q8018170	168	http://www.wikidata.org/entity/Q8018170	William Schey	1857.0
Q12315991	168	http://www.wikidata.org/entity/Q12315991	Helen Clay Pedersen	1862.0
Q54869919	168	http://www.wikidata.org/entity/Q54869919	James Ness MacBean Ross	1889.0
Q63645383	168	http://www.wikidata.org/entity/Q63645383	Miriam Mendes Belisario	1816.0
Q893675	167	http://www.wikidata.org/entity/Q893675	Boris Hauf	1974.0
Q1728203	167	http://www.wikidata.org/entity/Q1728203	Tim Griggs	1948.0
Q5200738	167	http://www.wikidata.org/entity/Q5200738	Cyril Golding-Bird	1876.0
Q5346944	167	http://www.wikidata.org/entity/Q5346944	Edwina Brudenell	1961.0
Q6903757	167	http://www.wikidata.org/entity/Q6903757	Gerald Cromer	1944.0
Q16010469	167	http://www.wikidata.org/entity/Q16010469	Andy Webb	1961.0
Q16672167	167	http://www.wikidata.org/entity/Q16672167	Jessie Hillebrand	1829.0
Q18671161	167	http://www.wikidata.org/entity/Q18671161	Esther Rickards	1893.0
Q25910158	167	http://www.wikidata.org/entity/Q25910158	Philip Moravier Lindo	1821.0
Q28064209	167	http://www.wikidata.org/entity/Q28064209	Margueritha Vuyk	1913.0
Q28708196	167	http://www.wikidata.org/entity/Q28708196	Henry Charles Banister	1831.0
Q101337724	167	http://www.wikidata.org/entity/Q101337724	Paul Huntley	1933.0
Q1415796	166	http://www.wikidata.org/entity/Q1415796	Fima Ephron	2000.0
Q1614534	166	http://www.wikidata.org/entity/Q1614534	Nick Whitby	1963.0
Q4757623	166	http://www.wikidata.org/entity/Q4757623	Andrew Alexander Kirkpatrick	1848.0
Q6224338	166	http://www.wikidata.org/entity/Q6224338	John Charles Clifton	1781.0
Q17142630	166	http://www.wikidata.org/entity/Q17142630	Henry John Stock	1853.0
Q17199506	166	http://www.wikidata.org/entity/Q17199506	Elizabeth Ogborne	1760.0
Q18640690	166	http://www.wikidata.org/entity/Q18640690	F. J. North	1889.0
Q51879869	166	http://www.wikidata.org/entity/Q51879869	John Brown	1935.0
Q96903686	166	http://www.wikidata.org/entity/Q96903686	Mary Gladstane	1830.0
Q119521848	166	http://www.wikidata.org/entity/Q119521848	Jess Jaworski	1946.0
Q1507737	165	http://www.wikidata.org/entity/Q1507737	George Lawrence	1827.0
Q1807836	165	http://www.wikidata.org/entity/Q1807836	Laura Tassi	1950.0
Q6525614	165	http://www.wikidata.org/entity/Q6525614	Leonard Pagliero	1913.0
