Entity	QRank	species	speciesLabel	unit	unitLabel	maxMass
Q1028467	712	http://www.wikidata.org/entity/Q1028467	Guadalcanal Honeyeater	http://www.wikidata.org/entity/Q41803	gram	47.0
Q1263141	712	http://www.wikidata.org/entity/Q1263141	Lesser Wagtail-Tyrant	http://www.wikidata.org/entity/Q41803	gram	10.0
Q1260531	712	http://www.wikidata.org/entity/Q1260531	Greyish Miner	http://www.wikidata.org/entity/Q41803	gram	16.0
Q916799	712	http://www.wikidata.org/entity/Q916799	Grey-headed Piprites	http://www.wikidata.org/entity/Q41803	gram	16.0
Q839949	711	http://www.wikidata.org/entity/Q839949	Russet-winged Spadebill	http://www.wikidata.org/entity/Q41803	gram	17.0
Q735178	710	http://www.wikidata.org/entity/Q735178	Cinnamon Bracken Warbler	http://www.wikidata.org/entity/Q41803	gram	2.55
Q2224569	710	http://www.wikidata.org/entity/Q2224569	Rusty Mouse-warbler	http://www.wikidata.org/entity/Q41803	gram	12.0
Q2667791	710	http://www.wikidata.org/entity/Q2667791	Laura's Woodland Warbler	http://www.wikidata.org/entity/Q41803	gram	8.5
Q1304987	710	http://www.wikidata.org/entity/Q1304987	Lagden's Bushshrike	http://www.wikidata.org/entity/Q41803	gram	6.69
Q1263854	709	http://www.wikidata.org/entity/Q1263854	Eye-ringed Tody-Tyrant	http://www.wikidata.org/entity/Q41803	gram	10.0
Q1259371	707	http://www.wikidata.org/entity/Q1259371	Stripe-necked Tody-Tyrant	http://www.wikidata.org/entity/Q41803	gram	8.6
Q3726447	706	http://www.wikidata.org/entity/Q3726447	Whistling Cisticola	http://www.wikidata.org/entity/Q41803	gram	1.51
Q777683	705	http://www.wikidata.org/entity/Q777683	Canary Flyrobin	http://www.wikidata.org/entity/Q41803	gram	14.5
Q1263597	705	http://www.wikidata.org/entity/Q1263597	Pale-bellied Mourner	http://www.wikidata.org/entity/Q41803	gram	27.0
Q2832187	704	http://www.wikidata.org/entity/Q2832187	Fulvetta danisi	http://www.wikidata.org/entity/Q41803	gram	11.0
Q1854439	703	http://www.wikidata.org/entity/Q1854439	Ochre-breasted brush finch	http://www.wikidata.org/entity/Q41803	gram	29.0
Q62090206	703	http://www.wikidata.org/entity/Q62090206	Snowy-cheeked Laughingthrush	http://www.wikidata.org/entity/Q41803	gram	4.7
Q1272150	703	http://www.wikidata.org/entity/Q1272150	Tawny-chested Flycatcher	http://www.wikidata.org/entity/Q41803	gram	11.0
Q3392338	702	http://www.wikidata.org/entity/Q3392338	Plestiodon quadrilineatus	http://www.wikidata.org/entity/Q41803	gram	3.55
Q574607	698	http://www.wikidata.org/entity/Q574607	Orange-fronted Plushcrown	http://www.wikidata.org/entity/Q41803	gram	11.0
Q539272	698	http://www.wikidata.org/entity/Q539272	Flavescent Flycatcher	http://www.wikidata.org/entity/Q41803	gram	12.7
Q2927893	696	http://www.wikidata.org/entity/Q2927893	Falkenstein's Greenbul	http://www.wikidata.org/entity/Q41803	gram	3.55
Q254189	695	http://www.wikidata.org/entity/Q254189	Rufous-headed Pygmy Tyrant	http://www.wikidata.org/entity/Q41803	gram	11.3
Q1304653	694	http://www.wikidata.org/entity/Q1304653	Böhm's flycatcher	http://www.wikidata.org/entity/Q41803	gram	1.95
Q1271572	694	http://www.wikidata.org/entity/Q1271572	Rusty-vented Canastero	http://www.wikidata.org/entity/Q41803	gram	18.0
Q1263201	694	http://www.wikidata.org/entity/Q1263201	Bamboo Antshrike	http://www.wikidata.org/entity/Q41803	gram	30.0
Q2225392	694	http://www.wikidata.org/entity/Q2225392	Mountain Greenbul	http://www.wikidata.org/entity/Q41803	gram	31.0
Q27075151	693	http://www.wikidata.org/entity/Q27075151	Uromyias agraphia	http://www.wikidata.org/entity/Q41803	gram	10.0
Q1590830	692	http://www.wikidata.org/entity/Q1590830	Slaty Robin	http://www.wikidata.org/entity/Q41803	gram	27.0
Q1304872	691	http://www.wikidata.org/entity/Q1304872	Banded Whiteface	http://www.wikidata.org/entity/Q41803	gram	10.5
Q7616388	691	http://www.wikidata.org/entity/Q7616388	Stierling's barred warbler	http://www.wikidata.org/entity/Q41803	gram	12.5
Q839634	691	http://www.wikidata.org/entity/Q839634	Brown-capped Tyrannulet	http://www.wikidata.org/entity/Q41803	gram	7.5
Q1260257	690	http://www.wikidata.org/entity/Q1260257	Olive Spinetail	http://www.wikidata.org/entity/Q41803	gram	13.0
Q3726802	690	http://www.wikidata.org/entity/Q3726802	Bates's Paradise Flycatcher	http://www.wikidata.org/entity/Q41803	gram	16.5
Q1588541	690	http://www.wikidata.org/entity/Q1588541	Sulphur-rumped Tanager	http://www.wikidata.org/entity/Q41803	gram	38.0
Q945879	689	http://www.wikidata.org/entity/Q945879	Black Bushbird	http://www.wikidata.org/entity/Q41803	gram	30.0
Q1307522	689	http://www.wikidata.org/entity/Q1307522	dark Newtonia	http://www.wikidata.org/entity/Q41803	gram	12.3
Q339470	687	http://www.wikidata.org/entity/Q339470	Olive-capped Flowerpecker	http://www.wikidata.org/entity/Q41803	gram	11.0
Q27075279	686	http://www.wikidata.org/entity/Q27075279	Garritornis isidorei	http://www.wikidata.org/entity/Q41803	gram	70.0
Q652037	686	http://www.wikidata.org/entity/Q652037	Black Berrypecker	http://www.wikidata.org/entity/Q41803	gram	10.0
Q11859554	684	http://www.wikidata.org/entity/Q11859554	Takydromus viridipunctatus	http://www.wikidata.org/entity/Q41803	gram	3.12
Q753440	684	http://www.wikidata.org/entity/Q753440	Yellow-bellied Longbill	http://www.wikidata.org/entity/Q41803	gram	15.0
Q1272101	683	http://www.wikidata.org/entity/Q1272101	Black-backed Antshrike	http://www.wikidata.org/entity/Q41803	gram	26.0
Q787559	682	http://www.wikidata.org/entity/Q787559	Striolated Puffbird	http://www.wikidata.org/entity/Q41803	gram	45.0
Q1923568	681	http://www.wikidata.org/entity/Q1923568	Fiji White-eye	http://www.wikidata.org/entity/Q41803	gram	10.5
Q3314657	681	http://www.wikidata.org/entity/Q3314657	Blue-shouldered robin-chat	http://www.wikidata.org/entity/Q41803	gram	3.15
Q1304682	681	http://www.wikidata.org/entity/Q1304682	Orange-crested Manakin	http://www.wikidata.org/entity/Q41803	gram	21.0
Q2827233	680	http://www.wikidata.org/entity/Q2827233	Brown-backed scrub robin	http://www.wikidata.org/entity/Q41803	gram	2.31
Q2934385	680	http://www.wikidata.org/entity/Q2934385	Calotes medogensis	http://www.wikidata.org/entity/Q41803	gram	8.3
Q3729636	680	http://www.wikidata.org/entity/Q3729636	Cameroon Sunbird	http://www.wikidata.org/entity/Q41803	gram	11.2
Q859957	679	http://www.wikidata.org/entity/Q859957	Barred Antthrush	http://www.wikidata.org/entity/Q41803	gram	75.0
Q771466	679	http://www.wikidata.org/entity/Q771466	Fan-tailed Berrypecker	http://www.wikidata.org/entity/Q41803	gram	11.0
Q2224514	679	http://www.wikidata.org/entity/Q2224514	Red-capped crombec	http://www.wikidata.org/entity/Q41803	gram	1.21
Q3026839	679	http://www.wikidata.org/entity/Q3026839	Olive-crowned Flowerpecker	http://www.wikidata.org/entity/Q41803	gram	5.5
Q3315263	678	http://www.wikidata.org/entity/Q3315263	Slaty Monarch	http://www.wikidata.org/entity/Q41803	gram	11.2
Q3231648	677	http://www.wikidata.org/entity/Q3231648	Western Wattled Cuckooshrike	http://www.wikidata.org/entity/Q41803	gram	33.1
Q1307453	677	http://www.wikidata.org/entity/Q1307453	Batis diops	http://www.wikidata.org/entity/Q41803	gram	12.6
Q3182156	675	http://www.wikidata.org/entity/Q3182156	Olive-backed Tanager	http://www.wikidata.org/entity/Q41803	gram	41.0
Q1305240	675	http://www.wikidata.org/entity/Q1305240	Papuan logrunner	http://www.wikidata.org/entity/Q41803	gram	64.0
Q248607	674	http://www.wikidata.org/entity/Q248607	Livingstone's Flycatcher	http://www.wikidata.org/entity/Q41803	gram	0.75
Q643746	674	http://www.wikidata.org/entity/Q643746	Capped White-eye	http://www.wikidata.org/entity/Q41803	gram	11.0
Q1270963	673	http://www.wikidata.org/entity/Q1270963	Riverside Tyrant	http://www.wikidata.org/entity/Q41803	gram	19.0
Q1591367	673	http://www.wikidata.org/entity/Q1591367	Pangani Longclaw	http://www.wikidata.org/entity/Q41803	gram	39.1
Q1301109	671	http://www.wikidata.org/entity/Q1301109	Olive-backed Flowerpecker	http://www.wikidata.org/entity/Q41803	gram	9.4
Q221753	671	http://www.wikidata.org/entity/Q221753	Belford's Melidectes	http://www.wikidata.org/entity/Q41803	gram	82.0
Q3314649	670	http://www.wikidata.org/entity/Q3314649	Rufous-tailed Palm Thrush	http://www.wikidata.org/entity/Q41803	gram	3.71
Q1268995	670	http://www.wikidata.org/entity/Q1268995	Mishana Tyrannulet	http://www.wikidata.org/entity/Q41803	gram	6.5
Q606430	670	http://www.wikidata.org/entity/Q606430	Stachyris nigricollis	http://www.wikidata.org/entity/Q41803	gram	26.0
Q27075944	670	http://www.wikidata.org/entity/Q27075944	Myiothlypis leucophrys	http://www.wikidata.org/entity/Q41803	gram	18.1
Q1301415	666	http://www.wikidata.org/entity/Q1301415	Palawan Blue Flycatcher	http://www.wikidata.org/entity/Q41803	gram	21.0
Q1307451	665	http://www.wikidata.org/entity/Q1307451	Red-billed Scimitar Babbler	http://www.wikidata.org/entity/Q41803	gram	35.0
Q3726251	665	http://www.wikidata.org/entity/Q3726251	Green-capped Eremomela	http://www.wikidata.org/entity/Q41803	gram	9.0
Q841123	664	http://www.wikidata.org/entity/Q841123	Creamy-bellied Gnatcatcher	http://www.wikidata.org/entity/Q41803	gram	6.5
Q2934247	664	http://www.wikidata.org/entity/Q2934247	Silver-backed Tanager	http://www.wikidata.org/entity/Q41803	gram	21.0
Q1264794	664	http://www.wikidata.org/entity/Q1264794	Rufous-tailed Tyrant	http://www.wikidata.org/entity/Q41803	gram	14.6
Q950458	664	http://www.wikidata.org/entity/Q950458	Smoky Bush Tyrant	http://www.wikidata.org/entity/Q41803	gram	33.0
Q1266063	662	http://www.wikidata.org/entity/Q1266063	Grenada Flycatcher	http://www.wikidata.org/entity/Q41803	gram	37.0
Q2225401	661	http://www.wikidata.org/entity/Q2225401	Rennell Fantail	http://www.wikidata.org/entity/Q41803	gram	14.5
Q1263808	661	http://www.wikidata.org/entity/Q1263808	Creamy-rumped Miner	http://www.wikidata.org/entity/Q41803	gram	43.0
Q614649	659	http://www.wikidata.org/entity/Q614649	Spot-winged Antshrike	http://www.wikidata.org/entity/Q41803	gram	24.0
Q3315409	658	http://www.wikidata.org/entity/Q3315409	Sulawesi Blue Flycatcher	http://www.wikidata.org/entity/Q41803	gram	17.0
Q1315092	658	http://www.wikidata.org/entity/Q1315092	Chestnut Wattle-eye	http://www.wikidata.org/entity/Q41803	gram	14.1
Q1589382	658	http://www.wikidata.org/entity/Q1589382	Moheli Brush Warbler	http://www.wikidata.org/entity/Q41803	gram	15.5
Q2668224	658	http://www.wikidata.org/entity/Q2668224	Grey-breasted Babbler	http://www.wikidata.org/entity/Q41803	gram	16.5
Q2667772	657	http://www.wikidata.org/entity/Q2667772	Fischer's Greenbul	http://www.wikidata.org/entity/Q41803	gram	31.2
Q1923042	657	http://www.wikidata.org/entity/Q1923042	Blue-headed Crested Flycatcher	http://www.wikidata.org/entity/Q41803	gram	1.78
Q2224686	655	http://www.wikidata.org/entity/Q2224686	White-naped Monarch	http://www.wikidata.org/entity/Q41803	gram	14.0
Q1262358	655	http://www.wikidata.org/entity/Q1262358	Sincorá Antwren	http://www.wikidata.org/entity/Q41803	gram	10.0
Q10811622	655	http://www.wikidata.org/entity/Q10811622	Visayan Blue Fantail	http://www.wikidata.org/entity/Q41803	gram	12.6
Q753433	655	http://www.wikidata.org/entity/Q753433	Thick-billed Berrypecker	http://www.wikidata.org/entity/Q41803	gram	18.0
Q27075167	654	http://www.wikidata.org/entity/Q27075167	Pogonotriccus lanyoni	http://www.wikidata.org/entity/Q41803	gram	8.0
Q3314347	653	http://www.wikidata.org/entity/Q3314347	Grey Wren-Warbler	http://www.wikidata.org/entity/Q41803	gram	12.0
Q819404	653	http://www.wikidata.org/entity/Q819404	Moustached Tinkerbird	http://www.wikidata.org/entity/Q41803	gram	3.5
Q546324	652	http://www.wikidata.org/entity/Q546324	Mérida Flowerpiercer	http://www.wikidata.org/entity/Q41803	gram	11.0
Q1924052	651	http://www.wikidata.org/entity/Q1924052	Johanna's Sunbird	http://www.wikidata.org/entity/Q41803	gram	2.02
Q5429265	650	http://www.wikidata.org/entity/Q5429265	Senegal Eremomela	http://www.wikidata.org/entity/Q41803	gram	6.2
Q27075095	650	http://www.wikidata.org/entity/Q27075095	Synallaxis cinerea	http://www.wikidata.org/entity/Q41803	gram	18.0
Q27075505	649	http://www.wikidata.org/entity/Q27075505	Xanthomixis cinereiceps	http://www.wikidata.org/entity/Q41803	gram	18.2
Q3110542	649	http://www.wikidata.org/entity/Q3110542	Goniurosaurus yingdeensis	http://www.wikidata.org/entity/Q41803	gram	9.1
Q2828924	649	http://www.wikidata.org/entity/Q2828924	Scaly-breasted Illadopsis	http://www.wikidata.org/entity/Q41803	gram	29.4
Q1272389	648	http://www.wikidata.org/entity/Q1272389	Amazonian Scrub Flycatcher	http://www.wikidata.org/entity/Q41803	gram	16.0
Q2225063	647	http://www.wikidata.org/entity/Q2225063	Bicoloured Mouse-warbler	http://www.wikidata.org/entity/Q41803	gram	12.0
Q2225328	643	http://www.wikidata.org/entity/Q2225328	Little Yellow Flycatcher	http://www.wikidata.org/entity/Q41803	gram	6.0
Q1273493	643	http://www.wikidata.org/entity/Q1273493	Myrmotherula klagesi	http://www.wikidata.org/entity/Q41803	gram	8.0
Q3314356	643	http://www.wikidata.org/entity/Q3314356	Brown-winged Starling	http://www.wikidata.org/entity/Q41803	gram	134.0
Q1262833	643	http://www.wikidata.org/entity/Q1262833	Spot-backed Antbird	http://www.wikidata.org/entity/Q41803	gram	14.0
Q2013309	643	http://www.wikidata.org/entity/Q2013309	Black-headed Tailorbird	http://www.wikidata.org/entity/Q41803	gram	7.0
Q769597	643	http://www.wikidata.org/entity/Q769597	Cyrtopodion elongatum	http://www.wikidata.org/entity/Q41803	gram	2.74
Q1268678	642	http://www.wikidata.org/entity/Q1268678	Black-chested Tyrant	http://www.wikidata.org/entity/Q41803	gram	9.0
Q1587296	642	http://www.wikidata.org/entity/Q1587296	Rufous-crested Tanager	http://www.wikidata.org/entity/Q41803	gram	24.0
Q1590160	641	http://www.wikidata.org/entity/Q1590160	Boyer's Cuckooshrike	http://www.wikidata.org/entity/Q41803	gram	61.0
Q1065121	641	http://www.wikidata.org/entity/Q1065121	Makira Honeyeater	http://www.wikidata.org/entity/Q41803	gram	80.0
Q1306151	639	http://www.wikidata.org/entity/Q1306151	Yellow-eyed Black Flycatcher	http://www.wikidata.org/entity/Q41803	gram	29.0
Q1923588	639	http://www.wikidata.org/entity/Q1923588	Large Lifou White-eye	http://www.wikidata.org/entity/Q41803	gram	23.0
Q1314413	639	http://www.wikidata.org/entity/Q1314413	Stachyris leucotis	http://www.wikidata.org/entity/Q41803	gram	24.0
Q1271998	638	http://www.wikidata.org/entity/Q1271998	Chestnut-backed Thornbird	http://www.wikidata.org/entity/Q41803	gram	36.0
Q3314790	638	http://www.wikidata.org/entity/Q3314790	Olive-green Camaroptera	http://www.wikidata.org/entity/Q41803	gram	10.7
Q2868687	637	http://www.wikidata.org/entity/Q2868687	Asymblepharus himalayanus	http://www.wikidata.org/entity/Q41803	gram	1.66
Q1261549	637	http://www.wikidata.org/entity/Q1261549	Grey-bellied Spinetail	http://www.wikidata.org/entity/Q41803	gram	13.8
Q1305790	637	http://www.wikidata.org/entity/Q1305790	Chestnut-capped Flycatcher	http://www.wikidata.org/entity/Q41803	gram	7.2
Q1270048	636	http://www.wikidata.org/entity/Q1270048	Black-and-white Tody-Flycatcher	http://www.wikidata.org/entity/Q41803	gram	6.8
Q1266646	635	http://www.wikidata.org/entity/Q1266646	Black-headed Tody-Flycatcher	http://www.wikidata.org/entity/Q41803	gram	6.2
Q2479842	635	http://www.wikidata.org/entity/Q2479842	Crossley's Vanga	http://www.wikidata.org/entity/Q41803	gram	25.0
Q1302540	632	http://www.wikidata.org/entity/Q1302540	Yellow-bellied Gerygone	http://www.wikidata.org/entity/Q41803	gram	7.4
Q3728970	632	http://www.wikidata.org/entity/Q3728970	Sennar kapok tit	http://www.wikidata.org/entity/Q41803	gram	7.0
Q1923489	631	http://www.wikidata.org/entity/Q1923489	Small Lifou White-eye	http://www.wikidata.org/entity/Q41803	gram	8.3
Q28864007	631	http://www.wikidata.org/entity/Q28864007	White-shouldered Antbird	http://www.wikidata.org/entity/Q41803	gram	38.0
Q1261367	630	http://www.wikidata.org/entity/Q1261367	Streak-fronted Thornbird	http://www.wikidata.org/entity/Q41803	gram	26.0
Q1308750	630	http://www.wikidata.org/entity/Q1308750	Batis minulla	http://www.wikidata.org/entity/Q41803	gram	9.8
Q3315034	629	http://www.wikidata.org/entity/Q3315034	Rennell Starling	http://www.wikidata.org/entity/Q41803	gram	70.0
Q1259605	628	http://www.wikidata.org/entity/Q1259605	Plain Inezia	http://www.wikidata.org/entity/Q41803	gram	5.7
Q843125	628	http://www.wikidata.org/entity/Q843125	Western Bearded Greenbul	http://www.wikidata.org/entity/Q41803	gram	42.0
Q1268716	628	http://www.wikidata.org/entity/Q1268716	Tyrannine Woodcreeper	http://www.wikidata.org/entity/Q41803	gram	55.0
Q1267526	628	http://www.wikidata.org/entity/Q1267526	Rufous-crowned Tody-Flycatcher	http://www.wikidata.org/entity/Q41803	gram	11.1
Q692879	627	http://www.wikidata.org/entity/Q692879	Band-tailed Fruiteater	http://www.wikidata.org/entity/Q41803	gram	50.0
Q27075488	624	http://www.wikidata.org/entity/Q27075488	Locustella montis	http://www.wikidata.org/entity/Q41803	gram	14.0
Q1273667	623	http://www.wikidata.org/entity/Q1273667	Large-billed Antwren	http://www.wikidata.org/entity/Q41803	gram	13.0
Q28922039	622	http://www.wikidata.org/entity/Q28922039	Scaly Chatterer	http://www.wikidata.org/entity/Q41803	gram	35.0
Q600662	621	http://www.wikidata.org/entity/Q600662	Dusky Bush Tanager	http://www.wikidata.org/entity/Q41803	gram	19.0
Q2538945	621	http://www.wikidata.org/entity/Q2538945	Wedge-tailed Jery	http://www.wikidata.org/entity/Q41803	gram	10.0
Q2225357	621	http://www.wikidata.org/entity/Q2225357	Trilling Cisticola	http://www.wikidata.org/entity/Q41803	gram	1.86
Q1319781	621	http://www.wikidata.org/entity/Q1319781	Bates's Sunbird	http://www.wikidata.org/entity/Q41803	gram	0.96
Q1268046	621	http://www.wikidata.org/entity/Q1268046	Olive-backed Woodcreeper	http://www.wikidata.org/entity/Q41803	gram	46.0
Q530530	620	http://www.wikidata.org/entity/Q530530	Tachyphonus rufiventer	http://www.wikidata.org/entity/Q41803	gram	17.0
Q1263343	620	http://www.wikidata.org/entity/Q1263343	Cercomacra serva	http://www.wikidata.org/entity/Q41803	gram	16.0
Q1304946	620	http://www.wikidata.org/entity/Q1304946	White-browed Crombec	http://www.wikidata.org/entity/Q41803	gram	11.4
Q3006753	620	http://www.wikidata.org/entity/Q3006753	Gekko swinhonis	http://www.wikidata.org/entity/Q41803	gram	5.2
Q1923696	620	http://www.wikidata.org/entity/Q1923696	Red-billed Pytilia	http://www.wikidata.org/entity/Q41803	gram	14.3
Q2667273	620	http://www.wikidata.org/entity/Q2667273	Dark-winged Miner	http://www.wikidata.org/entity/Q41803	gram	33.0
Q839642	619	http://www.wikidata.org/entity/Q839642	Grey-and-white Tyrannulet	http://www.wikidata.org/entity/Q41803	gram	10.5
Q1261305	618	http://www.wikidata.org/entity/Q1261305	Brown-breasted Bamboo Tyrant	http://www.wikidata.org/entity/Q41803	gram	11.6
Q1273997	617	http://www.wikidata.org/entity/Q1273997	Undulated Antshrike	http://www.wikidata.org/entity/Q41803	gram	80.0
