Entity	QRank	island	islandLabel	No_islandArea	unitLabel
Q24362375	2	http://www.wikidata.org/entity/Q24362375	Storörarna	30000.0	square metre
Q24362379	2	http://www.wikidata.org/entity/Q24362379	Q24362379	100000.0	square metre
Q24362391	2	http://www.wikidata.org/entity/Q24362391	Q24362391	210000.0	square metre
Q24362469	2	http://www.wikidata.org/entity/Q24362469	Reksaari	390000.0	square metre
Q24362482	2	http://www.wikidata.org/entity/Q24362482	Ristluoto	540000.0	square metre
Q24362484	2	http://www.wikidata.org/entity/Q24362484	Ingastholm	70000.0	square metre
Q24362503	2	http://www.wikidata.org/entity/Q24362503	Q24362503	70000.0	square metre
Q24362513	2	http://www.wikidata.org/entity/Q24362513	Q24362513	30000.0	square metre
Q24362514	2	http://www.wikidata.org/entity/Q24362514	Punaruoho	70000.0	square metre
Q24362519	2	http://www.wikidata.org/entity/Q24362519	Q24362519	30000.0	square metre
Q24362567	2	http://www.wikidata.org/entity/Q24362567	Q24362567	40000.0	square metre
Q24362588	2	http://www.wikidata.org/entity/Q24362588	Q24362588	60000.0	square metre
Q24362607	2	http://www.wikidata.org/entity/Q24362607	Q24362607	470000.0	square metre
Q24362610	2	http://www.wikidata.org/entity/Q24362610	Q24362610	40000.0	square metre
Q24362618	2	http://www.wikidata.org/entity/Q24362618	Väderskär	50000.0	square metre
Q24362665	2	http://www.wikidata.org/entity/Q24362665	Jämnholm	150000.0	square metre
Q24362677	2	http://www.wikidata.org/entity/Q24362677	Q24362677	30000.0	square metre
Q24362704	2	http://www.wikidata.org/entity/Q24362704	Misskär	310000.0	square metre
Q24362707	2	http://www.wikidata.org/entity/Q24362707	Q24362707	90000.0	square metre
Q24362714	2	http://www.wikidata.org/entity/Q24362714	Q24362714	280000.0	square metre
Q24362716	2	http://www.wikidata.org/entity/Q24362716	Äggesören	30000.0	square metre
Q24362725	2	http://www.wikidata.org/entity/Q24362725	Ässkär	160000.0	square metre
Q24362727	2	http://www.wikidata.org/entity/Q24362727	Dammskär	140000.0	square metre
Q24362730	2	http://www.wikidata.org/entity/Q24362730	Q24362730	30000.0	square metre
Q24362745	2	http://www.wikidata.org/entity/Q24362745	Q24362745	60000.0	square metre
Q24362758	2	http://www.wikidata.org/entity/Q24362758	Medelholmen	290000.0	square metre
Q24362771	2	http://www.wikidata.org/entity/Q24362771	Q24362771	180000.0	square metre
Q24365076	2	http://www.wikidata.org/entity/Q24365076	Papinluoto	640000.0	square metre
Q24365109	2	http://www.wikidata.org/entity/Q24365109	Vaakua	4400000.0	square metre
Q24365172	2	http://www.wikidata.org/entity/Q24365172	Q24365172	80000.0	square metre
Q24365181	2	http://www.wikidata.org/entity/Q24365181	Kattilkari	70000.0	square metre
Q24365188	2	http://www.wikidata.org/entity/Q24365188	Vuorinen	340000.0	square metre
Q24365217	2	http://www.wikidata.org/entity/Q24365217	Iso-Huukainen	210000.0	square metre
Q24365221	2	http://www.wikidata.org/entity/Q24365221	Mikkelholmi	70000.0	square metre
Q24365224	2	http://www.wikidata.org/entity/Q24365224	Iso-Tanskeri	50000.0	square metre
Q24365241	2	http://www.wikidata.org/entity/Q24365241	Iso Harmaakari	150000.0	square metre
Q24365252	2	http://www.wikidata.org/entity/Q24365252	Q24365252	60000.0	square metre
Q24365254	2	http://www.wikidata.org/entity/Q24365254	Q24365254	40000.0	square metre
Q24365262	2	http://www.wikidata.org/entity/Q24365262	Q24365262	220000.0	square metre
Q24365263	2	http://www.wikidata.org/entity/Q24365263	Q24365263	70000.0	square metre
Q24365268	2	http://www.wikidata.org/entity/Q24365268	Q24365268	70000.0	square metre
Q24365271	2	http://www.wikidata.org/entity/Q24365271	Q24365271	50000.0	square metre
Q24365287	2	http://www.wikidata.org/entity/Q24365287	Kajana	30000.0	square metre
Q24365294	2	http://www.wikidata.org/entity/Q24365294	Porkankari	30000.0	square metre
Q24365297	2	http://www.wikidata.org/entity/Q24365297	Vähä-Hauteri	30000.0	square metre
Q24365332	2	http://www.wikidata.org/entity/Q24365332	Pukkilanluoto	140000.0	square metre
Q24365356	2	http://www.wikidata.org/entity/Q24365356	Laskloppi	110000.0	square metre
Q24371223	2	http://www.wikidata.org/entity/Q24371223	Poolee	480000.0	square metre
Q24371240	2	http://www.wikidata.org/entity/Q24371240	Tuffakari	4000.0	square metre
Q24371279	2	http://www.wikidata.org/entity/Q24371279	Q24371279	20000.0	square metre
Q24371305	2	http://www.wikidata.org/entity/Q24371305	Trolloori	10000.0	square metre
Q24371306	2	http://www.wikidata.org/entity/Q24371306	Q24371306	5000.0	square metre
Q24377375	2	http://www.wikidata.org/entity/Q24377375	Nybondasgrund	30000.0	square metre
Q24377377	2	http://www.wikidata.org/entity/Q24377377	Globäckbådan	9000.0	square metre
Q24377398	2	http://www.wikidata.org/entity/Q24377398	Granör grynnan	5000.0	square metre
Q24377425	2	http://www.wikidata.org/entity/Q24377425	Q24377425	140000.0	square metre
Q24377451	2	http://www.wikidata.org/entity/Q24377451	Lappörskatsten	3000.0	square metre
Q24377458	2	http://www.wikidata.org/entity/Q24377458	Mellan Malvättungarna	20000.0	square metre
Q24377475	2	http://www.wikidata.org/entity/Q24377475	Finskgrynnorna	10000.0	square metre
Q24377477	2	http://www.wikidata.org/entity/Q24377477	Rönnskärsbådagrunden	10000.0	square metre
Q24377480	2	http://www.wikidata.org/entity/Q24377480	Södra Rönnskärsbådan	80000.0	square metre
Q24377491	2	http://www.wikidata.org/entity/Q24377491	Q24377491	20000.0	square metre
Q24377496	2	http://www.wikidata.org/entity/Q24377496	Hålörsgrynnan	3000.0	square metre
Q24377523	2	http://www.wikidata.org/entity/Q24377523	Q24377523	20000.0	square metre
Q24377539	2	http://www.wikidata.org/entity/Q24377539	Malmosberget	10000.0	square metre
Q24377541	2	http://www.wikidata.org/entity/Q24377541	Q24377541	50000.0	square metre
Q24377558	2	http://www.wikidata.org/entity/Q24377558	Tredjedelsstenarna	7000.0	square metre
Q24377560	2	http://www.wikidata.org/entity/Q24377560	Getbådan	70000.0	square metre
Q24377561	2	http://www.wikidata.org/entity/Q24377561	Nätigrund	50000.0	square metre
Q24377578	2	http://www.wikidata.org/entity/Q24377578	Kringelbådan	4000.0	square metre
Q24377583	2	http://www.wikidata.org/entity/Q24377583	Stora Älghällan	20000.0	square metre
Q24377592	2	http://www.wikidata.org/entity/Q24377592	Tornagrynnan	8000.0	square metre
Q24377620	2	http://www.wikidata.org/entity/Q24377620	Marsfaras	5000.0	square metre
Q24377994	2	http://www.wikidata.org/entity/Q24377994	Notgistholmen	10000.0	square metre
Q24378011	2	http://www.wikidata.org/entity/Q24378011	Laduholmen	10000.0	square metre
Q24378048	2	http://www.wikidata.org/entity/Q24378048	Q24378048	4000.0	square metre
Q24378052	2	http://www.wikidata.org/entity/Q24378052	Oxholmen	20000.0	square metre
Q24378065	2	http://www.wikidata.org/entity/Q24378065	Brandholmen	20000.0	square metre
Q24378085	2	http://www.wikidata.org/entity/Q24378085	Orrören	4000.0	square metre
Q24378095	2	http://www.wikidata.org/entity/Q24378095	Q24378095	20000.0	square metre
Q24380178	2	http://www.wikidata.org/entity/Q24380178	Vootpöksyt	10000.0	square metre
Q24380186	2	http://www.wikidata.org/entity/Q24380186	Suntikari	10000.0	square metre
Q24380208	2	http://www.wikidata.org/entity/Q24380208	Paakari	190000.0	square metre
Q24380225	2	http://www.wikidata.org/entity/Q24380225	Q24380225	20000.0	square metre
Q24380230	2	http://www.wikidata.org/entity/Q24380230	Valakkakari	10000.0	square metre
Q24380233	2	http://www.wikidata.org/entity/Q24380233	Keksikari	3000.0	square metre
Q24380238	2	http://www.wikidata.org/entity/Q24380238	Kalttikari	4000.0	square metre
Q24380247	2	http://www.wikidata.org/entity/Q24380247	Suulikarit	5000.0	square metre
Q24380316	2	http://www.wikidata.org/entity/Q24380316	Matinkari	7000.0	square metre
Q24380420	2	http://www.wikidata.org/entity/Q24380420	Vedakubban	30000.0	square metre
Q24380423	2	http://www.wikidata.org/entity/Q24380423	Långhällan	30000.0	square metre
Q24380491	2	http://www.wikidata.org/entity/Q24380491	Stora Granskär	70000.0	square metre
Q24380927	2	http://www.wikidata.org/entity/Q24380927	Oxkangars Bergskär	80000.0	square metre
Q24380941	2	http://www.wikidata.org/entity/Q24380941	Q24380941	30000.0	square metre
Q24380959	2	http://www.wikidata.org/entity/Q24380959	Skuteberg	10000.0	square metre
Q24380970	2	http://www.wikidata.org/entity/Q24380970	Södra revet	110000.0	square metre
Q24380975	2	http://www.wikidata.org/entity/Q24380975	Gjusbådan	10000.0	square metre
Q24380980	2	http://www.wikidata.org/entity/Q24380980	Hamnskärskubban	70000.0	square metre
Q24380982	2	http://www.wikidata.org/entity/Q24380982	Lilla Grisslesskäret	110000.0	square metre
Q24380986	2	http://www.wikidata.org/entity/Q24380986	Q24380986	40000.0	square metre
Q24381007	2	http://www.wikidata.org/entity/Q24381007	Skrivarsholmen	40000.0	square metre
Q24381009	2	http://www.wikidata.org/entity/Q24381009	Klockstapelholmen	20000.0	square metre
Q24381158	2	http://www.wikidata.org/entity/Q24381158	Rönnskäret	110000.0	square metre
Q24381352	2	http://www.wikidata.org/entity/Q24381352	Stora Brändholmen	30000.0	square metre
Q24381372	2	http://www.wikidata.org/entity/Q24381372	Svältör	7000.0	square metre
Q24381373	2	http://www.wikidata.org/entity/Q24381373	Holsterholmen	50000.0	square metre
Q24381394	2	http://www.wikidata.org/entity/Q24381394	Storholmen	40000.0	square metre
Q24381402	2	http://www.wikidata.org/entity/Q24381402	Gråskärsgrundet	10000.0	square metre
Q24382469	2	http://www.wikidata.org/entity/Q24382469	Vedholmsgrynnorna	6000.0	square metre
Q24382482	2	http://www.wikidata.org/entity/Q24382482	Anderslagsgrundet	30000.0	square metre
Q24382498	2	http://www.wikidata.org/entity/Q24382498	Harrgrund	30000.0	square metre
Q24383137	2	http://www.wikidata.org/entity/Q24383137	Q24383137	1000.0	square metre
Q24383219	2	http://www.wikidata.org/entity/Q24383219	Q24383219	3000.0	square metre
Q24384019	2	http://www.wikidata.org/entity/Q24384019	Kråkan	4000.0	square metre
Q24384039	2	http://www.wikidata.org/entity/Q24384039	Q24384039	20000.0	square metre
Q24384053	2	http://www.wikidata.org/entity/Q24384053	Puttisaari	70000.0	square metre
Q24384059	2	http://www.wikidata.org/entity/Q24384059	Papinsaari	120000.0	square metre
Q24384062	2	http://www.wikidata.org/entity/Q24384062	Kiihkelyssaaret	10000.0	square metre
Q24384102	2	http://www.wikidata.org/entity/Q24384102	Rouvasaari	4000.0	square metre
Q24384118	2	http://www.wikidata.org/entity/Q24384118	Immoo	2000.0	square metre
Q24384127	2	http://www.wikidata.org/entity/Q24384127	Multaanpää	40000.0	square metre
Q24384135	2	http://www.wikidata.org/entity/Q24384135	Hakosaari	20000.0	square metre
Q24384186	2	http://www.wikidata.org/entity/Q24384186	Kyläsaari	20000.0	square metre
Q24384302	2	http://www.wikidata.org/entity/Q24384302	Kylmänkorvensaaret	1000.0	square metre
Q24384506	2	http://www.wikidata.org/entity/Q24384506	Svartöhällorna	3000.0	square metre
Q24384507	2	http://www.wikidata.org/entity/Q24384507	Svartögrynnan	20000.0	square metre
Q24384584	2	http://www.wikidata.org/entity/Q24384584	Björnösundsgrynnan	5000.0	square metre
Q24384623	2	http://www.wikidata.org/entity/Q24384623	Ådgrundsgrynnan	6000.0	square metre
Q24384710	2	http://www.wikidata.org/entity/Q24384710	Österskärsgrynnorna	20000.0	square metre
Q24384711	2	http://www.wikidata.org/entity/Q24384711	Österskärskobban	7000.0	square metre
Q24384875	2	http://www.wikidata.org/entity/Q24384875	Rödberget	10000.0	square metre
Q24384896	2	http://www.wikidata.org/entity/Q24384896	Q24384896	5000.0	square metre
Q24384918	2	http://www.wikidata.org/entity/Q24384918	Ankkurikari	10000.0	square metre
Q24384919	2	http://www.wikidata.org/entity/Q24384919	Q24384919	3000.0	square metre
Q24384922	2	http://www.wikidata.org/entity/Q24384922	Q24384922	4000.0	square metre
Q24384926	2	http://www.wikidata.org/entity/Q24384926	Vähätkoivut	5000.0	square metre
Q24384934	2	http://www.wikidata.org/entity/Q24384934	Loulu	10000.0	square metre
Q24384940	2	http://www.wikidata.org/entity/Q24384940	Tuomikarit	6000.0	square metre
Q24384945	2	http://www.wikidata.org/entity/Q24384945	Loisto	30000.0	square metre
Q24385427	2	http://www.wikidata.org/entity/Q24385427	Leveäkari	10000.0	square metre
Q24385431	2	http://www.wikidata.org/entity/Q24385431	Mara	10000.0	square metre
Q24385451	2	http://www.wikidata.org/entity/Q24385451	Q24385451	3000.0	square metre
Q24385453	2	http://www.wikidata.org/entity/Q24385453	Huidumi	3000.0	square metre
Q24385466	2	http://www.wikidata.org/entity/Q24385466	Kuttukari	9000.0	square metre
Q24385493	2	http://www.wikidata.org/entity/Q24385493	Eenholma	40000.0	square metre
Q24385494	2	http://www.wikidata.org/entity/Q24385494	Rekiluoto	40000.0	square metre
Q24385497	2	http://www.wikidata.org/entity/Q24385497	Tyyskykari	10000.0	square metre
Q24385499	2	http://www.wikidata.org/entity/Q24385499	Engelsmanni	7000.0	square metre
Q24385527	2	http://www.wikidata.org/entity/Q24385527	Vapukarit	3000.0	square metre
Q24385639	2	http://www.wikidata.org/entity/Q24385639	Prissenkari	4000.0	square metre
Q24385650	2	http://www.wikidata.org/entity/Q24385650	Maa-Kasakka	10000.0	square metre
Q24385657	2	http://www.wikidata.org/entity/Q24385657	Hirvikarinkarit	4000.0	square metre
Q24385662	2	http://www.wikidata.org/entity/Q24385662	Ykspihlajainen	4000.0	square metre
Q24385690	2	http://www.wikidata.org/entity/Q24385690	Kendräväli	20000.0	square metre
Q24385721	2	http://www.wikidata.org/entity/Q24385721	Klobbit	3000.0	square metre
Q24385737	2	http://www.wikidata.org/entity/Q24385737	Kaasakari	20000.0	square metre
Q24385758	2	http://www.wikidata.org/entity/Q24385758	Peräkari	40000.0	square metre
Q24385806	2	http://www.wikidata.org/entity/Q24385806	Köpsä	10000.0	square metre
Q24385831	2	http://www.wikidata.org/entity/Q24385831	Sileäkari	10000.0	square metre
Q24385842	2	http://www.wikidata.org/entity/Q24385842	Kipperi	7000.0	square metre
Q24385899	2	http://www.wikidata.org/entity/Q24385899	Kooshaakankari	7000.0	square metre
Q24385901	2	http://www.wikidata.org/entity/Q24385901	Fänrikit	3000.0	square metre
Q24385958	2	http://www.wikidata.org/entity/Q24385958	Smultrongrund	3000.0	square metre
Q24385976	2	http://www.wikidata.org/entity/Q24385976	Bytesholmsgrynnorna	10000.0	square metre
Q24385989	2	http://www.wikidata.org/entity/Q24385989	Q24385989	30000.0	square metre
Q24386007	2	http://www.wikidata.org/entity/Q24386007	Hamngrund	30000.0	square metre
Q24386041	2	http://www.wikidata.org/entity/Q24386041	Rotörbådan	7000.0	square metre
Q24386056	2	http://www.wikidata.org/entity/Q24386056	Kronansgrynnan	3000.0	square metre
Q24386061	2	http://www.wikidata.org/entity/Q24386061	Grenogbådan	30000.0	square metre
Q24386071	2	http://www.wikidata.org/entity/Q24386071	Skrävelbådan	30000.0	square metre
Q24386082	2	http://www.wikidata.org/entity/Q24386082	Petskatarevet	3000.0	square metre
Q24386085	2	http://www.wikidata.org/entity/Q24386085	Dalarevet	30000.0	square metre
Q24386093	2	http://www.wikidata.org/entity/Q24386093	Kåtagrundet	50000.0	square metre
Q24386100	2	http://www.wikidata.org/entity/Q24386100	Snögrund	30000.0	square metre
Q24386109	2	http://www.wikidata.org/entity/Q24386109	Kokfiskgrynnan	3000.0	square metre
Q24386112	2	http://www.wikidata.org/entity/Q24386112	Trutkyrkan	4000.0	square metre
Q24386122	2	http://www.wikidata.org/entity/Q24386122	Guttasgrundet	40000.0	square metre
Q24386162	2	http://www.wikidata.org/entity/Q24386162	Flakgrund	9000.0	square metre
Q24386183	2	http://www.wikidata.org/entity/Q24386183	Q24386183	20000.0	square metre
Q24386216	2	http://www.wikidata.org/entity/Q24386216	Q24386216	20000.0	square metre
Q24386248	2	http://www.wikidata.org/entity/Q24386248	Q24386248	30000.0	square metre
Q24386255	2	http://www.wikidata.org/entity/Q24386255	Q24386255	350000.0	square metre
Q24386284	2	http://www.wikidata.org/entity/Q24386284	Brudholmarna	1000.0	square metre
Q24386372	2	http://www.wikidata.org/entity/Q24386372	Bultarna	7000.0	square metre
Q24386375	2	http://www.wikidata.org/entity/Q24386375	Glogrunden	30000.0	square metre
Q24386394	2	http://www.wikidata.org/entity/Q24386394	Bergendalsgrynnan	7000.0	square metre
Q24386425	2	http://www.wikidata.org/entity/Q24386425	Vinbärsgrund	10000.0	square metre
Q24386467	2	http://www.wikidata.org/entity/Q24386467	Ålörsgrynnan	8000.0	square metre
Q24386492	2	http://www.wikidata.org/entity/Q24386492	Kulten	4000.0	square metre
Q24386497	2	http://www.wikidata.org/entity/Q24386497	Notgrunden	50000.0	square metre
Q24386537	2	http://www.wikidata.org/entity/Q24386537	Kaningrynnan	10000.0	square metre
Q24416488	2	http://www.wikidata.org/entity/Q24416488	Askgrundet	20000.0	square metre
Q24416533	2	http://www.wikidata.org/entity/Q24416533	Stora Svedjeholmen	40000.0	square metre
Q24416541	2	http://www.wikidata.org/entity/Q24416541	Valpholmen	20000.0	square metre
Q24419644	2	http://www.wikidata.org/entity/Q24419644	Pensaari	1100000.0	square metre
Q24419696	2	http://www.wikidata.org/entity/Q24419696	Mickelholmen	8000.0	square metre
Q24419705	2	http://www.wikidata.org/entity/Q24419705	Dansaren	5000.0	square metre
Q24419724	2	http://www.wikidata.org/entity/Q24419724	Gladuholmen	20000.0	square metre
Q24419725	2	http://www.wikidata.org/entity/Q24419725	Midsommarholmen	40000.0	square metre
Q24419731	2	http://www.wikidata.org/entity/Q24419731	Furuskär	20000.0	square metre
Q24419751	2	http://www.wikidata.org/entity/Q24419751	Själstenarna	10000.0	square metre
Q24419760	2	http://www.wikidata.org/entity/Q24419760	Kuggviksholmen	10000.0	square metre
